factor_id,name,category,data_dependency,effective_lag,economic_rationale,direction,owner,tests,status,pit_rule,coverage,missing_ratio,ic_mean,rank_ic_mean,ic_ir,observations,quantile_monotonicity,year_count,yearly_positive_ratio,max_abs_correlation,vif_proxy,half_life_days,rank_turnover,leakage_suspect,crowding_flag,trust_status,quarantine_reason
ema_alignment_score,ema_alignment_score,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.09102060590862078,0.08313280408077078,0.2731708668362414,1031,0.8999999999999998,4,1.0,0.8998333759329462,5.254863630231775,11.92218849940829,0.0465067178502879,False,False,approved,none
volume_cv_20,volume_cv_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,-0.035642714190356,-0.023072833599149387,-0.11109394000527642,1026,-0.09999999999999999,4,0.25,0.996688552306598,20.0,12.471190792713104,0.07784466019417477,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
volume_cv_60,volume_cv_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.02512244972021472,-0.019103952437285767,-0.08128775736767424,999,-0.49999999999999994,4,0.25,0.9876312498162408,20.0,36.31179809196094,0.045742771684945165,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
amount_cv_20,amount_cv_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,-0.03442366993882458,-0.02235217673814165,-0.10744715094806612,1026,-0.39999999999999997,4,0.25,0.996688552306598,20.0,12.36770559891211,0.07992233009708738,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
amount_cv_60,amount_cv_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.027574822470290423,-0.01929808596475263,-0.08896367624416836,999,-0.6,4,0.25,0.9876312498162408,20.0,37.45017136837986,0.047098703888335,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
turnover_cv_20,turnover_cv_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.021473819927731244,0.01631519877133912,0.06577898475656864,1026,0.7,4,0.5,0.7450528471176121,2.2477150318912873,12.610171772999529,0.08031067961165049,False,True,watchlist,crowding_or_cost_watch
turnover_cv_60,turnover_cv_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.019480574329464977,0.025740892407559075,0.0596668717840534,999,0.19999999999999998,4,0.75,0.7504330995260443,2.289114402114322,31.637150432826363,0.04853439680957129,False,True,watchlist,crowding_or_cost_watch
amount_crowding_20,amount_crowding_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9827420901246404,0.01725790987535958,0.0016334255609878464,0.0052919438285291935,0.005021042216930857,1025,0.0,4,0.75,0.9478783280296671,9.849628164430856,0.2924900345033106,0.3133722060252673,False,True,watchlist,crowding_or_cost_watch
amount_crowding_60,amount_crowding_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,0.010973042030860447,0.013432926458978563,0.033814337772236774,998,0.3,4,0.75,0.9837497816607799,20.0,0.2278118176949886,0.3182634730538922,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
turnover_crowding_20,turnover_crowding_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9827420901246404,0.01725790987535958,-0.010582829094294342,-0.009939393939393939,-0.031637267356463016,1025,-0.39999999999999997,4,0.25,0.9470449416947266,9.698768056844603,0.2571698929062076,0.31865889212827986,False,True,watchlist,crowding_or_cost_watch
turnover_crowding_60,turnover_crowding_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,-0.0103546208357578,-0.00807675957976559,-0.03164652999304623,998,-0.39999999999999997,4,0.25,0.9829916110750545,20.0,0.1992444087554403,0.32477045908183627,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
shrinkage_breakout_20,shrinkage_breakout_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.0055992204581810714,-0.00370016068091781,0.01831987454454167,275,0.3,4,0.5,0.39910840272681597,1.1894672915796842,0.4585130507725381,0.0369865642994242,False,False,approved,none
shrinkage_breakout_60,shrinkage_breakout_60,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.022413926290737903,0.008791800805843327,0.0666842045049726,165,0.3,4,0.5,0.39910840272681597,1.1894672915796842,0.4636379185377851,0.021314779270633404,False,False,approved,none
stalled_up_volume_20,stalled_up_volume_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.00432247092354033,0.014973288887321473,0.012499124134308403,1026,-0.09999999999999999,4,0.75,0.4458718200030431,1.2481304252376244,13.36856975588568,0.03436893203883495,False,True,watchlist,crowding_or_cost_watch
stalled_up_volume_60,stalled_up_volume_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.041267480442779,0.04495860028593054,0.1241485502076792,994,0.49999999999999994,4,0.75,0.5388588804522519,1.4091828700789242,50.70655176173179,0.018893320039880358,False,True,watchlist,crowding_or_cost_watch
low_volume_pullback_20,low_volume_pullback_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,-0.04455358722586437,-0.036486058875099946,-0.1326595575828395,1026,-0.49999999999999994,4,0.0,0.5276119061896808,1.385760003612615,13.284189219299147,0.06404854368932039,False,True,watchlist,crowding_or_cost_watch
low_volume_pullback_60,low_volume_pullback_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.055844098959578925,-0.04505468773991741,-0.16645933398208812,999,-0.9999999999999999,4,0.25,0.576034050624816,1.4965920223345415,52.93618590574667,0.03457627118644069,False,True,watchlist,crowding_or_cost_watch
volatility_contraction_20,volatility_contraction_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9185043144774688,0.08149568552253117,0.005484910690219915,-0.00213829316125767,0.01618526010767604,958,-0.09999999999999999,4,0.5,0.9164234736910215,6.243443725869599,11.600407719394271,0.07688149688149688,False,False,approved,none
volatility_contraction_60,volatility_contraction_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9185043144774688,0.08149568552253117,0.005487066603794348,0.006073258682862024,0.017399651525023315,958,0.3,4,0.5,0.7092060286714881,2.011963906375946,25.407282345350243,0.054553014553014555,False,False,approved,none
atr_contraction_20_60,atr_contraction_20_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.06784110725333774,0.0564018564018564,0.21388955293869916,999,0.7999999999999999,4,1.0,0.714783526436341,2.0446364153192653,16.90532044297662,0.06731804586241277,False,False,approved,none
range_compression_20,range_compression_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,0.013139944563159804,0.011271026902289427,0.04100431265087639,998,0.8999999999999998,4,0.5,0.825780389799025,3.1437964858419307,10.859135284612194,0.08742514970059881,False,False,approved,none
range_compression_60,range_compression_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,0.0,0.0,0.0,0,0.3,0,0.0,0.0,1.0,0.0,0.0,False,False,quarantine,low_observations
up_streak,up_streak,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.008762273918826807,0.005949289074871776,0.02656839380212295,1037,0.0,4,0.75,0.6324758648097686,1.6667381129705705,0.928739763253047,0.2470345489443378,False,False,approved,none
down_streak,down_streak,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.00578118974657879,0.0030632815736360047,0.017290771456239456,1035,0.0,4,0.75,0.632259921578142,1.6659797511007468,0.9196573888197725,0.24833013435700574,False,False,approved,none
new_high_distance_60,new_high_distance_60,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.09302327868379778,0.07583947583947584,0.26710137114599236,999,0.9999999999999999,4,1.0,1.0,20.0,27.745733105689,0.06307078763708873,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
new_low_distance_60,new_low_distance_60,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.07659030159087281,0.06783146783146783,0.23475818771785725,999,0.7999999999999999,4,1.0,1.0,20.0,31.390905425525816,0.06197407776669991,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
cs_momentum_rank_20,cs_momentum_rank_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9760306807286673,0.023969319271332723,0.06624161318121455,0.05659343930463773,0.20374142528783287,1018,0.9999999999999999,4,1.0,0.9011221402775094,5.319746323827253,7.230531225461681,0.0765362035225049,False,False,approved,none
cs_momentum_rank_60,cs_momentum_rank_60,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9376797698945349,0.06232023010546506,0.08422787714211176,0.0777220053293673,0.24783334017632072,978,0.9999999999999999,4,1.0,0.9114934143374676,5.910872706599284,14.970138565981111,0.040488798370672104,False,False,approved,none
cs_momentum_rank_120,cs_momentum_rank_120,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.8801534036433365,0.1198465963566635,0.07327719461597851,0.06469928038555489,0.22513688989938357,918,0.8999999999999998,4,1.0,0.9143113071818196,6.096266130190216,18.67477995697129,0.026182212581344906,False,False,approved,none
cs_reversal_rank_5,cs_reversal_rank_5,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9904122722914669,0.009587727708533111,-0.021525708694133915,-0.020563818240488134,-0.06319052432377478,1033,-0.8999999999999998,4,0.25,0.8893603254873618,4.783814370914229,2.1913023993872525,0.15205400192864033,False,False,watchlist,none
cs_volatility_rank_20,cs_volatility_rank_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9827420901246404,0.01725790987535958,-0.007373488715157353,-0.006805617147080561,-0.021611676096471938,1025,0.0,4,0.25,0.8780378484513205,4.3658678138547025,6.552621268093947,0.07601554907677356,False,False,watchlist,none
cs_volatility_rank_60,cs_volatility_rank_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,0.0012475539973928749,0.006862209267018886,0.003754232875487524,998,-0.3,4,0.75,0.8853908961864884,4.627852171236168,13.271210681167434,0.04491017964071856,False,False,approved,none
cs_amount_rank_20,cs_amount_rank_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.018807040184011893,0.016634178037686808,0.055161333700834835,1026,0.7,4,0.5,0.9508242424242445,10.4239134561736,14.348089025481913,0.017825242718446602,False,True,watchlist,crowding_or_cost_watch
cs_amount_rank_60,cs_amount_rank_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.009598873328786778,0.007468074134740803,0.027859417674983154,999,0.09999999999999999,4,0.5,0.9508242424242445,10.4239134561736,28.89267058512502,0.005822532402791625,False,True,watchlist,crowding_or_cost_watch
cs_turnover_rank_20,cs_turnover_rank_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,-0.008182300367848575,-0.0042294287908322984,-0.02422891346174432,1026,-0.3,4,0.5,0.8887032635372139,4.757226609953906,6.411085401469991,0.08403883495145632,False,True,watchlist,crowding_or_cost_watch
cs_turnover_rank_60,cs_turnover_rank_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.01551130924298656,-0.018824885491552156,-0.047848702681011705,999,-0.19999999999999998,4,0.5,0.885103440942018,4.616977852772248,12.004499096624873,0.051126620139581254,False,True,watchlist,crowding_or_cost_watch
cs_liquidity_risk_score,cs_liquidity_risk_score,market_environment,daily_bar,"T+0 close-based, usable from next trade day",captures cross-sectional and broad-market state that changes factor payoffs,control_or_regime_dependent,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.004686125376561865,-0.0009391488830663078,0.01425848019784218,1026,-0.09999999999999999,4,0.5,0.5998523723978028,1.5620676701219196,7.400689152770717,0.08958252427184465,False,False,quarantine,weak_empirical_signal
market_breadth,market_breadth,market_environment,daily_bar,"T+0 close-based, usable from next trade day",captures cross-sectional and broad-market state that changes factor payoffs,higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.0,0.0,0.0,0,0.0,0,0.0,0.7983045412061748,2.757024585455683,0.0,0.0,False,False,quarantine,low_observations;weak_empirical_signal
market_mean_return,market_mean_return,market_environment,daily_bar,"T+0 close-based, usable from next trade day",captures cross-sectional and broad-market state that changes factor payoffs,control_or_regime_dependent,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9942473633748802,0.005752636625119822,0.0,0.0,0.0,0,0.0,0,0.0,0.7983045412061748,2.757024585455683,0.0,0.0,False,False,quarantine,low_observations;weak_empirical_signal
